,0,1
806,0.99592966,0.004070294
807,0.9843985,0.015601521
808,0.113792196,0.88620776
809,0.09457022,0.90542984
810,0.26863536,0.73136467
811,0.13271187,0.86728805
812,0.28996965,0.7100303
813,0.15211289,0.84788716
814,0.95677674,0.043223217
815,0.40520495,0.5947951
816,0.036959626,0.96304035
817,0.24044837,0.7595516
818,0.01950688,0.9804931
819,0.08788951,0.91211045
820,0.96438605,0.035613984
821,0.2299434,0.77005655
822,0.24415164,0.7558484
823,0.6537887,0.34621134
824,0.092916064,0.9070839
825,0.11904243,0.88095754
826,0.17861545,0.82138455
827,0.956083,0.04391701
828,0.15356202,0.84643793
829,0.43390027,0.56609976
830,0.074328445,0.9256716
831,0.11457722,0.88542277
832,0.087120935,0.91287905
833,0.6914076,0.30859238
834,0.96152824,0.038471784
835,0.071443364,0.9285567
836,0.08589895,0.914101
837,0.13739017,0.8626098
838,0.050751396,0.9492486
839,0.96996474,0.030035334
840,0.038315017,0.961685
841,0.106978364,0.89302164
842,0.1859865,0.81401354
843,0.029699126,0.97030085
844,0.96051204,0.039487936
845,0.09768712,0.9023129
846,0.9843985,0.015601521
847,0.24969766,0.7503023
848,0.2993372,0.7006628
849,0.9444897,0.055510275
850,0.054052867,0.9459471
851,0.11238291,0.88761705
852,0.9978047,0.0021952917
853,0.04894751,0.9510525
854,0.6885472,0.31145275
855,0.16181833,0.83818173
856,0.081359416,0.9186406
857,0.14484102,0.85515904
858,0.75553226,0.24446774
859,0.7498421,0.25015792
860,0.67586803,0.32413197
861,0.0931805,0.90681946
862,0.2500497,0.7499503
863,0.79176444,0.2082356
864,0.052046474,0.9479536
865,0.17511667,0.82488334
866,0.11187255,0.88812745
867,0.3087051,0.6912949
868,0.98495746,0.015042567
869,0.07043308,0.9295669
870,0.70555544,0.29444456
871,0.16339666,0.8366033
872,0.71441543,0.2855846
873,0.01123231,0.9887677
874,0.21062051,0.7893795
875,0.9906753,0.00932474
876,0.44980747,0.5501926
877,0.1666332,0.83336675
878,0.04727782,0.95272213
879,0.26059747,0.73940253
880,0.99885225,0.0011477366
881,0.0882335,0.91176647
882,0.12001136,0.8799887
883,0.20084757,0.79915243
884,0.65658027,0.34341973
885,0.094449684,0.9055503
886,0.52155817,0.47844183
887,0.12278303,0.87721694
888,0.26796553,0.7320345
889,0.0069639115,0.9930361
890,0.15858762,0.84141237
891,0.380117,0.619883
892,0.83184665,0.16815338
893,0.1735547,0.8264453
894,0.13984536,0.8601546
895,0.815412,0.18458804
896,0.9694661,0.03053394
897,0.9926254,0.0073745465
898,0.055094887,0.94490516
899,0.7318179,0.26818213
900,0.9021164,0.097883634
901,0.6980581,0.30194184
902,0.3159792,0.6840208
903,0.0882335,0.91176647
904,0.22606054,0.77393943
905,0.20337428,0.7966257
906,0.013157076,0.98684293
907,0.1748393,0.8251607
908,0.99723035,0.002769697
909,0.053914472,0.9460855
910,0.95388424,0.04611571
911,0.16186137,0.83813864
912,0.050009936,0.9499901
913,0.5345615,0.4654385
914,0.75243235,0.24756764
915,0.8816115,0.11838846
916,0.9756388,0.024361145
917,0.2275089,0.77249116
918,0.14037871,0.8596212
919,0.11238291,0.88761705
920,0.9949215,0.005078514
921,0.113024704,0.8869753
922,0.7877223,0.21227771
923,0.2905802,0.7094198
924,0.9156464,0.08435368
925,0.8895497,0.1104503
926,0.9766962,0.023303853
927,0.22362298,0.776377
928,0.9974354,0.002564662
929,0.48349512,0.51650494
930,0.9930916,0.0069083446
931,0.10892392,0.8910761
932,0.9460747,0.053925306
933,0.050888807,0.94911116
934,0.20158894,0.7984111
935,0.023834933,0.97616506
936,0.18845457,0.8115454
937,0.16118619,0.83881384
938,0.9019288,0.098071165
939,0.86397564,0.13602437
940,0.9750906,0.024909439
941,0.16046928,0.83953077
942,0.7514547,0.24854521
943,0.30602795,0.69397205
944,0.04045601,0.959544
945,0.81715465,0.18284535
946,0.99209607,0.007903918
947,0.3648696,0.6351304
948,0.9987406,0.0012594033
949,0.17263722,0.8273628
950,0.9968605,0.0031394553
951,0.12092205,0.8790779
952,0.99928683,0.00071315793
953,0.9969703,0.0030297027
954,0.42219874,0.5778012
955,0.17329109,0.8267089
956,0.16050728,0.8394928
957,0.9886458,0.011354245
958,0.64660776,0.35339227
959,0.073814094,0.92618585
960,0.07901172,0.92098826
961,0.9929725,0.0070275404
962,0.05676237,0.9432376
963,0.17994383,0.8200562
964,0.02889208,0.9711079
965,0.32190475,0.6780953
966,0.011150038,0.98884994
967,0.12440466,0.87559533
968,0.7435143,0.2564857
969,0.4428682,0.55713177
970,0.10506762,0.8949323
971,0.9345003,0.065499686
972,0.036467403,0.96353257
973,0.09373457,0.9062654
974,0.07735323,0.9226468
975,0.21350157,0.7864984
976,0.42307442,0.5769256
977,0.97091043,0.029089523
978,0.16286844,0.83713156
979,0.1598369,0.8401631
980,0.20913284,0.7908672
981,0.9920105,0.007989506
982,0.03756022,0.9624398
983,0.99861205,0.0013879853
984,0.64684963,0.35315037
985,0.028566515,0.9714335
986,0.33787906,0.66212094
987,0.18122256,0.8187775
988,0.9507025,0.04929752
989,0.17029563,0.82970434
990,0.06378631,0.93621373
991,0.73720574,0.26279426
992,0.679845,0.32015502
993,0.12719129,0.8728087
994,0.026449386,0.9735507
995,0.2929575,0.7070425
996,0.9843985,0.015601521
997,0.63779455,0.36220542
998,0.7913761,0.2086239
